wavelength,flux
3731.799764,2.823452404e-15
3733.060548,3.303419389e-15
3734.321332,4.762479168e-15
3735.582115,2.570578553e-15
3736.842899,1.577056366e-16
3738.103683,1.612676749e-16
3739.364467,1.044258322e-15
3740.625251,3.089239061e-15
3741.886035,2.633332683e-15
3743.146818,1.868471461e-15
3744.407602,1.990067699e-15
3745.668386,2.123554162e-15
3746.92917,2.40709463e-15
3748.189954,2.061256371e-15
3749.450738,2.23221769e-16
3750.711521,1.704195244e-15
3751.972305,1.241335043e-15
3753.233089,5.289300945e-16
3754.493873,1.086910772e-15
3755.754657,1.68361499e-15
3757.015441,1.980390136e-15
3758.276224,2.450277005e-15
3759.537008,2.31574382e-15
3760.797792,5.321158913e-16
3762.058576,2.480345827e-15
3763.31936,4.169943199e-15
3764.580144,3.139338519e-15
3765.840927,2.951074858e-15
3767.101711,2.386626925e-15
3768.362495,1.080236788e-15
3769.623279,-9.475870739e-17
3770.884063,-1.046298613e-15
3772.144847,-2.391334682e-16
3773.40563,1.65350244e-15
3774.666414,1.763844045e-15
3775.927198,4.965403487e-16
3777.187982,5.278351985e-16
3778.448766,7.298877083e-16
3779.70955,1.402471944e-15
3780.970333,2.782881008e-15
3782.231117,1.850277405e-15
3783.491901,-2.895821417e-16
3784.752685,1.494715632e-15
3786.013469,1.030435591e-15
3787.274253,5.594808788e-16
3788.535036,1.536581082e-15
3789.79582,1.383513017e-15
3791.056604,6.196759634e-16
3792.317388,1.041854337e-15
3793.578172,4.902227005e-16
3794.838956,-2.167546724e-16
3796.099739,-1.157510756e-16
3797.360523,1.103703836e-15
3798.621307,1.869652436e-15
3799.882091,8.897821707e-16
3801.142875,-2.417555381e-16
3802.403659,1.994760109e-17
3803.664442,-7.153098478e-16
3804.925226,4.105048564e-16
3806.18601,1.795724459e-15
3807.446794,5.872987114e-16
3808.707578,-5.758504788e-16
3809.968362,6.774469986e-16
3811.229145,8.794269812e-16
3812.489929,4.192917115e-16
3813.750713,1.161923798e-15
3815.011497,1.497466689e-15
3816.272281,1.616840418e-15
3817.533065,2.067432724e-15
3818.793848,1.933962354e-15
3820.054632,1.41743531e-15
3821.315416,1.399440836e-15
3822.5762,8.275513483e-16
3823.836984,1.016635307e-15
3825.097768,5.009635018e-16
3826.358551,-3.237833998e-16
3827.619335,1.835443899e-16
3828.880119,4.148780346e-16
3830.140903,1.602378601e-15
3831.401687,2.539278144e-15
3832.662471,2.027342231e-15
3833.923254,1.098479336e-15
3835.184038,5.785361026e-16
3836.444822,5.730918513e-16
3837.705606,1.008383618e-15
3838.96639,1.902388354e-16
3840.227174,8.488051519e-16
3841.487957,1.885227678e-15
3842.748741,1.052424249e-15
3844.009525,2.643883378e-16
3845.270309,1.034930901e-15
3846.531093,3.762323152e-16
3847.791876,-8.864650838e-16
3849.05266,3.704011021e-16
3850.313444,5.621850845e-16
3851.574228,4.972773269e-17
3852.835012,1.761008497e-16
3854.095796,-2.404433517e-16
3855.356579,-5.142613897e-16
3856.617363,1.566128582e-16
3857.878147,3.330698455e-16
3859.138931,2.998046647e-16
3860.399715,6.640646192e-16
3861.660499,7.404225218e-16
3862.921282,4.787110463e-16
3864.182066,9.601597031e-16
3865.44285,1.071084279e-15
3866.703634,8.526134121e-16
3867.964418,-1.803925274e-16
3869.225202,1.515870809e-16
3870.485985,1.515641051e-15
3871.746769,1.255163491e-15
3873.007553,1.232402101e-16
3874.268337,-6.697077115e-16
3875.529121,-4.080441463e-16
